Class,Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation
1,10.43270874,1528.896424,39.10110515,0.015306118,4.257631092,18.87284718,181.7409431,0.105377794,0.01110448,0.36409266,6.345274236,0.977880138
1,9.283050537,1363.177993,36.92124041,0.015239417,4.516108275,21.32063388,153.7863924,0.105123689,0.01105099,0.366150076,5.840641953,0.980678651
1,8.08682251,1251.021914,35.36978815,0.012430118,4.860562162,24.51208179,190.9414203,0.094591287,0.008947512,0.368496883,6.444045316,0.975027182
1,7.728134155,1172.71494,34.24492576,0.022430608,4.963139154,25.64144613,185.96875,0.1282189,0.016440086,0.392051963,6.355502137,0.979284622
1,4.673980713,684.6064914,26.16498598,0.012777884,6.286568996,41.62910355,170.9970576,0.095999769,0.009215956,0.342971418,7.419924338,0.977363122
1,2.593566895,359.6894236,18.96547979,0.008982596,8.073332239,68.72634762,322.7857662,0.080007497,0.006401199,0.300812516,9.20842411,0.944313532
0,6.150695801,261.4638314,16.16984327,0.161966695,3.070794496,9.857733461,37.15469315,0.362026808,0.13106341,0.653494327,2.233772234,0.973449345
0,9.118377686,329.0972821,18.14103862,0.087368815,2.434144899,6.247946879,35.74130619,0.260117683,0.067661209,0.577855304,2.52841391,0.968777936
1,3.718032837,336.0926318,18.33282934,0.004081822,5.580192645,33.27075578,44.29703704,0.05330825,0.00284177,0.384415749,3.924444444,0.97260968
1,4.872268677,418.9782545,20.46895832,0.003353008,5.071607726,28.37233445,61.45400208,0.048291019,0.002332023,0.385636131,4.397869023,0.973113423
1,3.36076355,345.1477706,18.57815305,0.006378821,5.932360165,36.35134746,58.25193424,0.066718876,0.004451408,0.377096184,4.042069632,0.943085035
1,3.641189575,358.5091629,18.9343382,0.002505275,5.706987903,33.76562817,51.15074751,0.041712631,0.001739944,0.345056199,4.215531561,0.969291285
1,3.294250488,316.4782088,17.78983442,0.002364959,6.043477458,38.64626717,36.28703704,0.040535608,0.001643136,0.323250794,3.945767196,0.979328521
0,4.749847412,176.3618888,13.28013136,0.088415441,3.19671743,10.54627489,53.77251877,0.261488715,0.068376348,0.592508714,2.696413678,0.938512704
0,9.317108154,451.2962729,21.24373491,0.093510415,2.864343553,8.722642476,47.76099339,0.270052636,0.072928426,0.579394361,2.9784689,0.976941297
0,6.047454834,279.894067,16.73003488,0.084602847,3.128785592,9.94949761,41.90178571,0.25364222,0.064334376,0.660158246,2.541112957,0.968823358
1,23.27496338,1675.145126,40.92853682,0.027980614,2.453828974,6.674294985,197.46454,0.143817249,0.020683401,0.441224458,5.915966387,0.9601617
1,12.11047363,1114.941276,33.39073637,0.005299853,3.298951083,11.51011584,158.4017823,0.061150883,0.003739431,0.358670994,5.928322356,0.941376896
0,10.18513489,787.619598,28.06456125,0.072619588,3.334162387,11.68214517,268.1936514,0.236529709,0.055946303,0.478112505,7.195341848,0.935838087
0,3.717178345,295.9540849,17.2033161,0.113971034,5.452191351,31.31560339,186.7389558,0.300357857,0.090214842,0.523227159,5.825588067,0.950099512
0,10.05728149,899.0582121,29.98429943,0.075746281,3.347943865,11.41050703,81.72887971,0.24135232,0.058250942,0.547482087,3.937327824,0.98338059
1,7.941375732,745.0285388,27.29521091,0.015574893,3.986347356,16.65973338,117.7261663,0.106345955,0.011309462,0.368756396,5.425963489,0.969657715
1,12.33007813,1089.810307,33.0122751,0.015970752,3.27587941,11.33743413,154.662409,0.107764954,0.011613285,0.362635711,6.305210084,0.960782981
1,17.01304626,1320.59189,36.33994895,0.006520341,2.769909089,8.145126603,154.3967391,0.068148444,0.00464421,0.334092304,6.631752306,0.95150918
1,25.39933777,1675.574337,40.93377991,0.042383083,2.171813777,5.158905683,178.770092,0.178439982,0.031840827,0.44736938,5.680127949,0.958634666
1,26.28381348,1692.200663,41.13636667,0.045387022,2.117475074,4.960188525,191.8149225,0.184910786,0.034191999,0.459430458,5.769887412,0.958059078
1,24.87268066,1713.025848,41.38871643,0.039639792,2.22211816,5.422604823,222.377684,0.172267397,0.029676056,0.476135592,5.789398006,0.956288288
1,12.66790771,1126.715113,33.56657732,0.001598782,3.269835275,11.22842189,150.8780886,0.033316009,0.001109956,0.355032213,6.074125874,0.954545881
1,20.53160095,1386.206903,37.23179962,0.045413631,2.349097065,5.950030346,188.948604,0.184882031,0.034181365,0.494655686,4.99977208,0.953435204
1,6.783432007,672.1401454,25.92566577,0.00181286,4.31037381,19.20978462,139.7678253,0.035472623,0.001258307,0.368986591,5.324420677,0.954545628
1,2.585830688,279.4358117,16.71633368,0.003509894,7.212937066,55.84110232,122.4314815,0.049444406,0.002444749,0.31687328,5.872222222,0.957044319
1,0.223876953,31.70003917,5.630278783,0.010839893,25.35591835,647.0215322,58.1978022,0.08687576,0.007547398,0.199243518,5.67032967,0.778099673
0,7.294464111,427.9132746,20.68606474,0.204311162,3.287148553,11.26890698,65.42890443,0.410811583,0.168766157,0.626089358,3.214918415,0.974591088
0,12.13835144,637.3531574,25.24585426,0.111236474,2.510572469,6.639568427,72.4628911,0.296196692,0.08773248,0.57145583,3.234295416,0.970510198
0,13.66889954,691.270338,26.29202042,0.136344477,2.370278681,6.133921636,82.41638564,0.330238024,0.109057152,0.591977859,3.549097401,0.968287219
1,11.04237366,645.561906,25.4079103,0.004447624,2.816199958,8.18997755,87.51611253,0.05562838,0.003094517,0.384598346,4.651662404,0.894377884
1,16.44995117,961.9133207,31.01472748,0.011446691,2.680834751,8.273099819,104.5499014,0.090268686,0.008148436,0.413835487,4.902695595,0.956233868
1,8.550094604,712.3335948,26.68957839,0.003162938,3.718229992,14.83959251,79.13565763,0.046904958,0.002200075,0.365746466,4.751982816,0.948430906
0,4.914825439,325.5132807,18.04198661,0.110457236,4.017141517,16.4603889,114.0863398,0.294694677,0.086844953,0.575019132,3.935861856,0.955661353
0,7.88079834,625.9523086,25.01903892,0.247669997,3.608202073,13.58849386,140.0266071,0.456342518,0.208248493,0.655031346,3.669107143,0.968181389
1,7.761123657,734.3951545,27.0997261,0.00245195,4.043930693,17.10125132,176.5214926,0.04136079,0.001710715,0.33914198,6.712822389,0.945590308
1,5.269683838,525.5607211,22.92511115,0.002128481,4.799551717,23.89287764,92.53829657,0.038444567,0.001477985,0.31820875,5.589767157,0.930590089
0,5.837402344,519.8401327,22.80000291,0.135214934,4.341204309,19.38047142,284.6381176,0.329004996,0.108244288,0.542637091,6.549647059,0.940921375
1,2.280593872,50.78413929,7.12629913,0.017103718,4.100031232,18.47879589,5.266578638,0.109589473,0.012009853,0.600798125,1.292693662,0.975165128
1,2.17388916,49.36043366,7.025698091,0.013620305,4.103487459,18.33371016,5.64142049,0.097710743,0.009547389,0.593094912,1.357322439,0.972867833
0,3.55960083,80.74230892,8.985672424,0.136229081,3.123704291,10.35412377,12.92297159,0.329561118,0.10861053,0.672184851,1.452242383,0.968953572
0,5.825881958,128.8834386,11.3526842,0.102725967,2.437989355,6.3977024,14.01706906,0.282715639,0.079928133,0.643786822,1.642335766,0.969565225
1,4.924118042,135.8006172,11.65335219,0.017110854,3.378034278,13.10146889,27.29582289,0.111086957,0.012340312,0.476129967,2.680618212,0.948180603
1,7.712982178,213.8321657,14.62300125,0.023800859,2.929255174,9.979765711,26.92134565,0.131550911,0.017305642,0.519907438,2.503672116,0.96013149
1,6.98210144,216.7546347,14.72258927,0.01489494,3.080910766,10.62538115,25.95679355,0.103466153,0.010705245,0.502945285,2.512364546,0.965482905
1,6.922073364,254.9254872,15.96638617,0.015157351,3.191617454,11.14685282,28.23038278,0.104553225,0.010931377,0.50004517,2.626395534,0.970781014
1,16.9112854,768.3352334,27.71886061,0.036840528,2.339453493,6.365854519,104.3755652,0.16546397,0.027378325,0.474498856,4.396248196,0.952419058
1,7.220901489,473.6697548,21.7639554,0.005826789,3.668404197,14.57687365,149.6340081,0.06400817,0.004097046,0.369123759,6.032388664,0.926382911
1,3.12638855,335.0350266,18.30396205,0.001617605,6.366862675,42.06659683,184.8686709,0.033505056,0.001122589,0.247923353,7.746308017,0.900179092
1,5.54914856,457.121382,21.38039714,0.001787762,4.624724567,23.01969435,135.4725108,0.035234545,0.001241473,0.323470101,5.956926407,0.945129333
1,8.264190674,572.3660326,23.92417256,0.008510904,3.509790951,13.46456844,69.36778746,0.077557836,0.006015218,0.381714673,4.348000553,0.956310646
1,4.353012085,348.1278051,18.65818333,0.003224315,4.926967676,26.35069783,50.90569918,0.04736294,0.002243248,0.324463207,4.379259694,0.954104034
0,7.26701355,385.9208285,19.64486774,0.074003378,3.200527361,10.6033315,123.1729902,0.238559669,0.056910716,0.506013786,4.760894065,0.936601468
0,2.784454346,162.4012654,12.74367551,0.115015718,5.226298395,28.40357806,103.7747179,0.301566776,0.09094252,0.555834865,4.217632434,0.948319213
0,16.63844299,659.6278974,25.6832221,0.061608116,2.043522666,4.662725804,77.55114109,0.216451179,0.046851113,0.551414399,3.224244664,0.954750681
0,14.94421387,598.2048314,24.45822625,0.061247818,2.131108692,4.965738526,68.99750797,0.21590872,0.046616575,0.530236373,3.152013557,0.957152842
0,12.35998535,497.2352524,22.29877244,0.06831201,2.302475523,5.734929296,50.16511111,0.22856115,0.052240199,0.54757853,2.850555556,0.966273223
0,10.67053223,431.282342,20.76733835,0.077935601,2.447153663,6.426089947,54.34075937,0.245255809,0.060150412,0.535272978,2.982033777,0.962144951
0,3.771377563,145.2060943,12.05014914,0.118906517,3.765422066,15.11121935,50.72526461,0.3069676,0.094229108,0.603395376,2.498389324,0.947849522
0,0.307815552,10.21538985,3.196152351,0.354311538,10.94503492,124.7872531,64.4358804,0.555279812,0.30833567,0.73098941,2.579401993,0.882124819
1,12.32019043,921.7665662,30.36060879,0.009799202,3.220774856,11.17225946,82.93607262,0.083869891,0.007034159,0.379373342,4.871858576,0.97422038
1,19.53683472,1228.992245,35.05698568,0.057160483,2.492677512,6.971580084,130.1473818,0.208680021,0.043547351,0.460645339,4.937922297,0.966548829
1,6.366958618,588.4018158,24.25699519,0.002584691,4.304122994,19.33280771,82.42950514,0.042471153,0.001803799,0.33713704,4.910830999,0.95433759
1,5.402297974,493.2660703,22.2095941,0.002131547,4.656266542,22.7902461,89.75113728,0.038489423,0.001481436,0.341777448,4.915707787,0.948136864
0,6.86605835,437.9491043,20.92723356,0.211511652,3.518303681,12.95540321,69.88765795,0.418695587,0.175305994,0.633984753,3.143673187,0.975976848
0,11.72424316,607.304643,24.64355175,0.111238228,2.550928702,6.892915833,73.48726154,0.29628384,0.087784114,0.553559895,3.522707692,0.968958039
0,12.77270508,642.6000867,25.34955792,0.131032507,2.421401663,6.263310278,68.63115235,0.323259322,0.104496589,0.578030622,3.392523863,0.972081867
1,5.815231323,690.3580811,26.27466615,0.001179276,5.138541908,27.91730407,98.63432836,0.02860443,0.000818213,0.272335083,6.078358209,0.968850508
1,5.722213745,796.3431461,28.21955255,0.001636538,5.445331517,30.74946473,81.66518847,0.033706043,0.001136097,0.300856831,5.585365854,0.979477769
1,5.95916748,851.9298709,29.18783772,0.00153216,5.409982224,30.3301161,90.42095588,0.0326099,0.001063406,0.295496253,5.908455882,0.97708731
1,6.64213562,899.034425,29.98390276,0.001553388,5.140942673,27.78191467,85.20128676,0.032843366,0.001078687,0.281954768,5.893688725,0.981156384
1,6.481521606,854.8826136,29.2383757,0.001856985,5.236338362,29.14847104,87.2389881,0.035930644,0.001291011,0.310758401,5.612202381,0.982705193
1,5.205627441,700.9068522,26.47464546,0.001996761,5.835369168,36.30726615,113.5014903,0.037272724,0.001389256,0.303980774,5.996274218,0.97730076
1,3.17578125,450.1987639,21.21788783,0.002638152,7.455296077,58.61240406,187.6760652,0.042888917,0.001839459,0.238862099,8.90914787,0.964125597
1,0.899475098,73.03737766,8.546190828,0.013628558,9.854461704,99.35156505,139.2653846,0.098697134,0.009741124,0.356931192,5.06025641,0.904250534
0,10.15182495,744.8402655,27.29176186,0.170612787,3.131540862,10.2329042,98.88391608,0.372757905,0.138948456,0.603959385,3.441181041,0.976070534
0,15.38194275,965.4940203,31.07239965,0.102376952,2.483092103,6.568574989,77.22697996,0.283610648,0.080435,0.553851382,3.413406489,0.978188744
1,6.606491089,906.9490732,30.11559518,0.005468675,4.965423226,25.51263615,90.47669221,0.062209758,0.003870054,0.338270147,4.810025543,0.976679186
1,5.546447754,763.3426664,27.62865662,0.002108513,5.336777646,29.23695772,81.41823271,0.038262626,0.001464029,0.343948714,4.520191923,0.945953136
1,13.5874939,1198.989779,34.62643179,0.005410295,3.171833479,10.84399998,93.5283105,0.061708806,0.003807977,0.415476446,3.944292237,0.964861049
1,5.890716553,725.9433656,26.9433362,0.015006495,4.921252467,24.8231883,162.1432099,0.104133625,0.010843812,0.398068322,4.719135802,0.960491246
1,14.13296509,1094.963494,33.0902326,0.01265844,2.934711228,9.3300402,65.33928217,0.094806134,0.008988203,0.510726075,2.544318858,0.971731759
1,3.846038818,479.0070502,21.88622969,0.028783048,6.084753621,38.22142956,156.4247477,0.145676277,0.021221578,0.428091375,4.543220711,0.969649079
1,1.978805542,248.0809486,15.75058566,0.004028286,8.423564884,73.32676999,110.0432692,0.052945769,0.002803254,0.352226367,5.283653846,0.948749129
0,3.933792114,244.2297011,15.62785018,0.121221414,4.225243249,17.99493593,145.7409232,0.308992664,0.095476467,0.635314864,3.489509214,0.931395613
0,11.11683655,1032.231779,32.12836409,0.236999718,3.274218779,11.18101449,147.2808627,0.445495051,0.19846584,0.641898296,3.844358603,0.976881777
1,17.32272339,1540.604677,39.25053728,0.008246285,2.80060502,8.32613243,140.9732605,0.076526661,0.00585633,0.374772346,5.313494345,0.949500443
1,4.997360229,771.9011754,27.78310953,0.001683281,5.985047702,37.27250497,123.7876448,0.034184741,0.001168597,0.283622089,6.587837838,0.954716537
1,6.532150269,747.4299987,27.33916602,0.001740579,4.626516531,22.2869854,129.7293644,0.034763849,0.001208525,0.290591175,6.297670406,0.9106158
0,21.84799194,1485.607019,38.543573,0.054532846,2.190532251,5.043023876,173.5705747,0.203080143,0.041241544,0.49146521,4.875517241,0.95522705
0,13.60357666,1088.655399,32.99477836,0.077431012,2.796487874,8.007949962,192.0500734,0.244264556,0.059665173,0.517745372,5.049296383,0.955182836
0,6.510269165,589.1435608,24.27227968,0.14197592,4.069890573,16.93052223,302.5711265,0.337690229,0.114034691,0.538661075,6.501359106,0.938882154
0,11.23057556,502.8081625,22.42338428,0.113100284,2.539030885,7.252150131,102.0224582,0.298872028,0.089324489,0.562573118,3.514548069,0.946453404
0,13.29478455,593.6257705,24.36443659,0.090596431,2.329839311,5.895396629,93.42245989,0.265643257,0.07056634,0.535463985,3.881735911,0.953592077
1,6.748519897,886.7524805,29.77838949,0.002384178,4.944995262,25.56868712,135.2755952,0.040820489,0.001666312,0.301997531,6.132142857,0.965348282
1,9.202316284,1180.81678,34.3630147,0.016779103,4.231329581,18.68129388,277.6585366,0.11046201,0.012201856,0.384526347,6.206910569,0.954082818
1,8.608978271,1187.862275,34.46537792,0.029399502,4.441576976,20.40858946,404.2659527,0.147529933,0.021765081,0.404002579,7.29361892,0.946571866
1,6.717834473,1024.295115,32.00461083,0.025819222,5.187206022,27.78141292,457.6472402,0.137970651,0.019035901,0.388121405,8.108541474,0.945887287
1,4.715194702,799.1498447,28.26923849,0.084590507,6.497660285,43.88265859,846.3128019,0.256496043,0.06579022,0.404809762,12.24838969,0.939206988
1,0.942993164,179.2280708,13.38760885,0.01809859,14.91009666,229.4486486,1546.905556,0.114446467,0.013097994,0.225820363,20.40555556,0.850920892
0,11.93109131,562.9131566,23.72579096,0.117807338,2.534574814,6.962952577,60.63071862,0.305676794,0.093438303,0.539333936,3.556183818,0.972353746
1,2.608932495,412.6907399,20.31479116,0.001528795,8.484872315,75.48773876,183.9845455,0.032569062,0.001060744,0.1881251,9.717272727,0.955197594
1,2.930709839,467.2188337,21.6152454,0.001433853,8.132942269,69.54867878,202.1928,0.031541718,0.00099488,0.220610416,9.3448,0.960334844
1,4.280029297,624.7080558,24.99416043,0.00233259,6.570809303,45.98574717,152.146798,0.040352015,0.001628285,0.27090756,7.888669951,0.971605228
1,4.671600342,697.6601187,26.4132565,0.00474548,6.195639412,40.24666624,188.5423888,0.057931177,0.003356021,0.270334774,7.887587822,0.964268506
1,5.205780029,745.8361627,27.31000115,0.002309817,5.796785879,35.48222817,226.5764411,0.040168723,0.001613526,0.268478405,8.15037594,0.943718518
1,4.296890259,645.3104123,25.4029607,0.001488367,6.491427581,44.22284127,158.8652632,0.032146221,0.00103338,0.266043868,7.801052632,0.960634431
1,9.201477051,964.760205,31.06058926,0.012187581,4.394903243,21.65257924,181.228,0.093667927,0.00877368,0.359519968,6.613230769,0.968081618
1,1.609939575,235.7776422,15.35505266,0.003416966,10.19973165,108.778206,462.2542819,0.048926073,0.002393761,0.193693065,12.85507246,0.889967944
0,11.34359741,537.1903462,23.17736711,0.115282207,2.533933654,6.887631804,58.77558877,0.302003011,0.091205819,0.556391954,3.316576087,0.971931489
0,12.97666931,563.850268,23.74553154,0.11603454,2.304951757,5.842953148,60.76899576,0.302979555,0.091796611,0.561239143,3.321474327,0.969083814
1,3.686859131,365.2361189,19.11115169,0.001249738,5.995769202,39.22009175,162.4866352,0.029448357,0.000867206,0.253219994,7.670597484,0.934901896
1,7.608795166,775.8447671,27.85399015,0.001219142,4.611031203,23.20890599,92.16976917,0.029086262,0.000846011,0.331966781,5.634400596,0.97991191
1,7.150604248,760.679047,27.58041057,0.001273945,4.797661662,24.99516459,98.20482897,0.029732413,0.000884016,0.324825604,5.87082495,0.980709166
1,6.988540649,710.7224853,26.65937894,0.001785131,4.782204478,25.00330297,97.50919405,0.035215071,0.001240101,0.352241912,5.6907277,0.979543772
1,7.291305542,693.5620433,26.33556613,0.002354232,4.614353304,23.44127562,76.26056826,0.040458645,0.001636902,0.367382702,4.923076923,0.982998411
1,6.10723877,580.6823147,24.09735078,0.00269786,4.974340257,27.31812762,83.62878788,0.043315166,0.001876204,0.366053488,5.154040404,0.978914883
0,8.168945313,339.8829525,18.43591474,0.133876337,2.851650883,8.991354408,59.46934911,0.327083489,0.106983609,0.6014327,2.896331361,0.961122396
1,1.595245361,190.5151727,13.80272338,0.002134598,9.179202559,86.76323407,80.28013393,0.038492331,0.00148166,0.227641674,6.188616071,0.96125324
1,1.597549438,192.9421764,13.89036272,0.002496501,9.186686949,86.8429104,56.99193548,0.041634357,0.00173342,0.266204478,5.330645161,0.965057566
0,1.879318237,116.8305953,10.80882026,0.160198101,6.025438289,36.84032239,186.9792208,0.35997219,0.129579978,0.59050352,5.085714286,0.909547552
1,10.90988159,1164.430598,34.12375417,0.018366256,3.866365542,16.24627712,148.9814971,0.115819458,0.013414147,0.351387157,6.590412111,0.973682461
1,9.005187988,1208.44214,34.76265439,0.001958479,4.450239294,20.87849831,139.4364933,0.036996935,0.001368773,0.287248252,7.08490566,0.970817792
1,14.67442322,1289.409714,35.9083516,0.001700512,3.379872366,12.89905141,132.368491,0.034365028,0.001180955,0.299659335,6.707109974,0.961826789
1,7.427246094,1015.597121,31.86843455,0.004218447,4.858966326,24.79907312,130.8050987,0.054595877,0.00298071,0.28403986,6.932291667,0.97523455
1,8.255981445,871.1839398,29.51582524,0.001836965,4.40210904,21.42672613,132.4712919,0.035726712,0.001276398,0.285775987,7.173444976,0.958596775
1,5.931442261,743.3266895,27.26401822,0.001403721,5.427882808,31.9178882,134.759375,0.03121717,0.000974512,0.256225832,7.46,0.968881055
1,13.99627686,1178.193779,34.32482744,0.002124874,3.443836703,13.66379447,168.6722086,0.038427689,0.001476687,0.317340977,6.8813576,0.954652876
1,3.987335205,587.8715205,24.24606196,0.001815059,6.735422434,47.49415448,171.9396226,0.035497742,0.00126009,0.277068655,7.195687332,0.965288991
1,14.9098053,1106.913596,33.27031103,0.005679093,3.156313826,11.9130848,117.8862172,0.063019833,0.003971499,0.37054161,5.059613465,0.950183974
1,1.672058105,252.9847983,15.90549585,0.002669049,10.13325062,106.4981098,122.84375,0.043051575,0.001853438,0.280488705,6.726902174,0.958373378
1,0.278900146,26.48754416,5.146605111,0.007848061,18.84821214,361.3696381,24.81868132,0.073921011,0.005464316,0.302720367,3.686813187,0.926958775
0,5.542236328,377.3698408,19.42600939,0.108341365,3.802548413,14.65894906,196.4541939,0.291590589,0.085025072,0.574463382,4.54907793,0.926022992
1,6.28805542,763.5431191,27.632284,0.014170398,5.233427345,29.6326609,145.700153,0.101309729,0.010263661,0.36028273,5.859765426,0.977405526
1,2.699234009,404.8524534,20.12094564,0.001527476,8.03697805,67.16812602,168.8164983,0.032557373,0.001059983,0.207661781,8.725589226,0.948535851
1,4.972198486,639.6167887,25.29064627,0.001396904,5.738981018,34.84801406,99.74043393,0.031138731,0.000969621,0.266952904,6.479684418,0.969289926
1,3.01020813,393.0595317,19.82572903,0.001276884,7.433514957,59.03044917,165.1332071,0.029765594,0.000885991,0.202030246,8.730429293,0.956121618
1,4.954269409,369.9642892,19.23445578,0.003804348,4.676546195,24.69469674,83.22673314,0.051453233,0.002647435,0.349991042,5.121794872,0.937079993
0,14.35948181,656.3195554,25.61873446,0.060964847,2.227362568,5.2423717,72.79739229,0.214973102,0.046213435,0.545132903,3.121315193,0.960285626
0,13.63684082,649.6222659,25.48768852,0.068010768,2.275542043,5.400880719,67.82111472,0.227586043,0.051795407,0.569655676,2.809919345,0.964247173
0,11.97549438,598.1060718,24.45620722,0.068831211,2.436836583,6.132236141,73.62460697,0.229008558,0.05244492,0.556146997,3.038277512,0.960904691
0,8.229293823,454.2795976,21.31383583,0.085828265,2.943031906,8.839759242,102.2995669,0.257603504,0.066359566,0.562616258,3.519487855,0.948443421
0,3.518600464,224.131291,14.97101503,0.15949098,4.561183555,21.12954591,179.9330882,0.359082973,0.128940582,0.600807455,4.779044118,0.924337421
0,15.93391418,691.8545157,26.30312749,0.051104333,2.141705253,4.888155998,111.4469758,0.196021278,0.038424342,0.530983702,4.089919355,0.940499545
0,15.23086548,672.3957282,25.93059444,0.06015408,2.170877813,5.010541337,105.1053391,0.213469901,0.045569399,0.542707054,3.803442589,0.945139551
0,14.45314026,657.4465336,25.64072022,0.06906824,2.215262552,5.187864259,104.6062273,0.229571118,0.052702898,0.555196773,3.731983717,0.9449861
0,13.58757019,638.3199025,25.26499362,0.07591262,2.277510336,5.441456166,100.0880019,0.241280284,0.058216175,0.565242095,3.579248366,0.948239625
0,7.550765991,413.8812566,20.34407178,0.09870871,3.075901053,9.705965392,122.5659869,0.277351262,0.076923722,0.585694877,3.902462486,0.938994662
0,2.698974609,177.334971,13.31671773,0.108525197,5.267326962,28.19901661,226.1941645,0.291707913,0.085093507,0.587813851,5.403713528,0.89967299
0,12.06161499,514.6986372,22.68697065,0.090639915,2.281747573,5.48640784,51.45530935,0.265365714,0.070418962,0.575004251,2.647597122,0.968717733
0,9.127410889,418.2582896,20.451364,0.095509297,2.63695346,7.228627583,82.60118482,0.272886778,0.074467193,0.568536266,3.178527024,0.948719835
0,4.543914795,235.6220354,15.34998487,0.154565909,3.749334742,14.46666957,94.25086591,0.353182098,0.124737594,0.611562673,3.38916378,0.9456503
1,6.64553833,930.9358665,30.51124164,0.001233119,5.155124385,27.79095881,126.3925354,0.029258057,0.000856034,0.274776051,6.877734878,0.970639909
1,12.73861694,1181.855773,34.37812929,0.012490744,3.76939488,16.26706256,140.3484593,0.094845337,0.008995638,0.371165456,5.74546222,0.9723183
1,6.123794556,750.1126592,27.38818466,0.00148773,5.166342104,28.62833405,140.9708884,0.032161893,0.001034387,0.282883344,7.213985594,0.963134043
0,16.01081848,661.4984855,25.71961286,0.057243185,2.045949084,4.488600594,76.77851807,0.208092808,0.043302617,0.526623962,3.308096103,0.953226713
0,15.05610657,652.159263,25.53740909,0.057155512,2.119233392,4.740018527,74.68153005,0.207714708,0.0431454,0.536040654,3.069726776,0.954646913
0,14.24128723,638.0903037,25.2604494,0.055436578,2.191473758,5.026267268,76.25949737,0.204336341,0.04175334,0.536532216,3.068614845,0.953369964
0,12.25039673,572.34698,23.92377437,0.065641644,2.348948387,5.718658925,79.12948985,0.223391588,0.049903802,0.552099166,3.01652785,0.952907753
0,8.626876831,441.1600163,21.00380957,0.070357762,2.793652234,7.968714871,92.95771632,0.231767205,0.053716037,0.536551682,3.416057092,0.94403178
0,3.759109497,225.0170387,15.00056795,0.142631538,4.266094892,18.42522664,153.2738632,0.337920575,0.114190315,0.597035399,4.213467546,0.926195566
1,10.09114075,1298.904193,36.04031344,0.014491993,4.05844131,17.11667629,345.2957875,0.102551837,0.010516879,0.330272841,8.704212454,0.94906836
1,17.86708069,1841.82069,42.91643846,0.004193528,2.978043204,9.311881152,272.9916339,0.054374421,0.002956578,0.344763317,7.438681102,0.946080003
1,20.25033569,1950.124249,44.16021115,0.011681318,2.75524122,7.9681749,270.531548,0.091637655,0.00839746,0.411214081,6.443976478,0.954268856
1,17.43661499,1761.046485,41.96482438,0.003136843,2.965042742,9.177491973,225.9379492,0.046789633,0.00218927,0.375962988,6.247494686,0.947662853
1,10.96514893,1229.602073,35.06568227,0.004135835,3.616596093,13.55074427,121.3206349,0.053734899,0.002887439,0.378464093,4.971781305,0.941638695
1,4.268127441,555.7313868,23.57395569,0.009863935,5.98694108,37.31694936,259.4013158,0.084009262,0.007057556,0.363796332,7.05745614,0.940077814
1,0.307250977,45.6888598,6.759353504,0.027946308,22.36058264,506.2990622,444.8391608,0.141770174,0.020098782,0.373127614,8.363636364,0.914460094
0,4.139144897,411.8237981,20.29344224,0.184799199,5.307836406,28.81817824,458.4623656,0.389219776,0.151492034,0.56744869,7.919139785,0.920032596
1,1.640151978,171.7912411,13.10691577,0.003249228,9.378695193,96.37562089,215.7355769,0.047681332,0.002273509,0.271974198,8.878205128,0.947778909
0,4.685501099,361.2043038,19.00537566,0.140296433,4.42999217,20.16824184,245.0020826,0.335502546,0.112561958,0.564238584,5.679972232,0.929812829
0,7.060592651,436.8620168,20.90124438,0.202964948,3.360305166,11.67612799,64.26150917,0.4090984,0.167361501,0.681018654,2.497057805,0.976872561
0,12.77330017,687.7554031,26.2250911,0.108424863,2.474407279,6.418510557,60.95117845,0.292017498,0.085274219,0.593078644,2.881192881,0.976522911
0,16.72012329,869.0719204,29.48002579,0.128411024,2.146120269,4.971924957,68.12881608,0.31965293,0.102177996,0.615211643,2.876861504,0.976886419
1,2.766769409,296.0061148,17.20482824,0.002669034,6.588302962,44.80718035,76.3191358,0.043055279,0.001853757,0.338813774,4.931481481,0.898318845
1,3.886032104,433.1839016,20.81307045,0.002235672,5.846089381,35.8090675,93.40243902,0.039405561,0.001552798,0.341323599,4.978771454,0.93785378
1,14.16911316,818.8552098,28.61564624,0.041182111,2.47810918,6.413093095,84.38754175,0.174421666,0.030422918,0.557072566,3.273994482,0.96082152
0,5.15562439,291.5802791,17.07572192,0.124513508,3.693106723,13.97225826,118.5258251,0.314230529,0.098740826,0.601698681,4.054421769,0.941178899
1,2.533676147,331.433817,18.20532386,0.002062909,7.550074441,58.1563688,213.2848297,0.037846635,0.001432368,0.237880339,8.264705882,0.910985816
1,22.77636719,1824.69664,42.71646802,0.069940102,2.329033833,5.713903648,215.1650857,0.231836762,0.053748284,0.487074242,5.910914286,0.963290468
1,18.04986572,1611.384066,40.1420486,0.003880117,2.758095857,7.88406964,279.9084973,0.052103519,0.002714777,0.353267233,7.530547524,0.905164951
1,9.174743652,926.1850006,30.43328771,0.002901055,3.749284936,14.45897057,178.7297448,0.044910109,0.002016918,0.321955239,6.657105606,0.904724579
0,22.28619385,1713.26308,41.39158224,0.063160565,2.2699593,5.361270873,303.9609908,0.219344492,0.048112006,0.511381724,5.762235252,0.938615034
